,collection_date,country,host_species,reassortant,state,strain_name,subtype
301,2010-07-11,Thailand,Human,False,Khon Kaen,A/Khon Kaen/INS453/2010,H1N1
302,2012-02-07,South Korea,Swine,True,Korea,A/swine/Korea/CY02-07/2012,H3N1
303,2009-05-29,USA,Human,False,Wisconsin,A/Wisconsin/629-D01847/2009,H1N1
304,2007-02-13,Russia,Chicken/Avian,False,Moscow,A/chicken/Moscow/2/2007,H5N1
305,2006-01-01,China,Shrike/Avian,False,Tibet,A/shrike/Tibet/13/2006,H5N1
306,2011-10-23,USA,Mallard/Avian,False,Wisconsin,A/mallard/Wisconsin/11OS3482/2011,H3N2
307,2010-10-16,USA,Avian,False,Iowa,A/mallard/Iowa/10OS2692/2010,H4N2
308,2001-01-01,China,Swine,True,Fujian,A/Swine/Fujian/F1/2001,H5N1
309,2013-08-01,USA,Mallard/Avian,False,California,A/mallard/California/942V/2013,H5N5
310,2008-02-09,USA,Human,False,New York,A/New York/1116/2008,H1N1
311,2007-02-21,USA,Human,False,Illinois,A/Illinois/UR06-0376/2007,H1N1
312,1980-08-05,Canada,Pintail/Avian,True,ALB,A/pintail duck/ALB/169/1980,H3N8
313,2011-06-26,China,Duck/Avian,True,Zhejiang,A/duck/Zhejiang/0611-8/2011,H1N3
314,2009-10-30,Belgium,Human,False,Brussels,A/Brussels/INS71/2009,H1N1
315,2008-01-01,USA,Human,False,Boston,A/Boston/92/2008,H3N2
316,2009-02-20,USA,Human,False,Boston,A/Boston/92/2009,H1N1
317,2007-02-26,USA,Human,False,Ohio,A/Ohio/UR06-0443/2007,H1N1
318,2013-02-26,China,Horse,False,Heilongjiang,A/equine/Heilongjiang/SS1/2013,H3N8
319,2011-02-26,Japan,Chicken/Avian,False,Miyazaki,A/chicken/Miyazaki/12/2011,H5N1
320,2003-10-10,Malaysia,Human,False,,A/Malaysia/26003/2003,H3N2
321,2012-03-25,Egypt,Chicken/Avian,False,,A/chicken/Egypt/S5018D/2012,H9N2
322,2012-08-10,USA,Mallard/Avian,False,California,A/mallard/California/3314/2012,H2N3
323,2003-11-05,United Kingdom,Human,False,England,A/England/518/2003,H3N2
324,2012-03-25,China,Duck/Avian,True,Hunan,A/duck/Hunan/S11893/2012,H4N6
325,2010-06-02,Nicaragua,Human,False,Managua,A/Managua/5801.02/2010,H3N2
326,2008-01-01,China,Duck/Avian,True,Fujian,A/duck/Fujian/5728/2008,H7N7
327,2010-05-21,China,Human,False,Hubei,A/Hubei/1/2010,H5N1
328,2011-12-03,USA,Black Scoter/Avian,False,Maine,A/black scoter/Maine/276/2011,H10N7
329,2013-03-23,Finland,Human,False,Helsinki,A/Helsinki/1472/2013,H1N1
330,2012-12-28,USA,Human,False,Boston,A/Boston/YGA_01079/2012,H3N2
331,2013-12-19,USA,Human,False,New York,A/New York/WC-LVD-13-019/2013,H1N1
332,1993-12-06,Netherlands,Human,False,,A/Netherlands/357/1993,H3N2
333,1999-12-22,USA,Human,False,New York,A/New York/163/1999,H3N2
334,2007-01-01,Indonesia,Swine,False,Banten,A/swine/Banten/UT6008/2007,H5N1
335,2000-05-15,USA,Shorebird/Avian,False,Delaware Bay,A/shorebird/Delaware Bay/211/2000,H10N7
336,2013-11-14,China,Duck/Avian,True,Zhejiang,A/duck/Zhejiang/D1-3/2013,H3N6
337,2010-09-07,Canada,Avian,False,Nova Scotia,A/blue-winged teal/Nova Scotia/00073/2010,H3N8
338,2009-08-30,Nicaragua,Human,False,Managua,A/Managua/1984.02/2009,H1N1
339,2011-09-30,USA,Swine,False,Iowa,A/swine/Iowa/A01202640/2011,H3N2
340,2011-08-10,India,Human,False,,A/India/P1112874/2011,H1N1
341,2011-08-31,Germany,Swine,False,Freren,A/swine/Freren/IDT13837-1/2011,H1N2
342,2007-08-22,Canada,Mallard/Avian,False,Alberta,A/mallard/Alberta/130/2007,H3N8
343,2010-10-09,Thailand,Human,False,,A/Thailand/CU-B4148/2010,H1N1
344,2011-02-01,Taiwan,Human,False,,A/Taiwan/1758/2011,H1N1
345,2002-01-01,Taiwan,Human,False,TW,A/TW/3565/02,H3N2
346,2009-12-13,USA,Blue-Winged Teal/Avian,False,Texas,A/blue-winged teal/Texas/AI09-6182/2009,H6N2
347,2005-08-18,Australia,Human,False,Queensland,A/Queensland/60/2005,H3N2
348,2009-04-30,USA,Human,False,California,A/California/VRDL277/2009,H3N2
349,1999-08-11,Canada,Mallard/Avian,False,Alberta,A/mallard/Alberta/235/1999,H4N6
350,2009-04-29,USA,Human,False,California,A/California/VRDL228/2009,H1N1
351,2003-10-01,Sweden,Mallard/Avian,False,,A/mallard/Sweden/2120/2003,H4N6
352,2007-04-12,USA,Swine,False,Iowa,A/swine/Iowa/SG1290/2007,H1N2
353,1995-05-21,USA,Ruddy Turnstone/Avian,False,Delaware Bay,A/ruddy turnstone/Delaware Bay/155/1995,H11N9
354,2007-02-27,USA,Human,False,Vermont,A/Vermont/UR06-0470/2007,H3N2
355,2001-01-29,USA,Human,False,New York,A/New York/302/2001,H1N1
356,2013-02-10,USA,Redhead/Avian,False,Ohio,A/redhead/Ohio/13OS0507/2013,H10N7
357,2009-09-15,USA,Human,False,Wisconsin,A/Wisconsin/629-D01469/2009,H1N1
358,2006-01-01,USA,Environment,False,Maryland,A/environment/Maryland/267/2006,H7N3
359,1987-05-20,USA,Laughing Gull/Avian,False,Delaware Bay,A/laughing gull/Delaware Bay/2623/1987,H16N3
360,2012-12-22,USA,Human,False,Boston,A/Boston/DOA2-104/2012,H3N2
361,2007-08-16,Canada,American Black Duck/Avian,False,Prince Edward Island,A/American black duck/Prince Edward Island/02661/2007,H4N6
362,2010-08-12,USA,Swine,False,Ohio,A/swine/Ohio/10SW122/2010,H3N2
363,2005-01-01,USA,Environment,True,Delaware,A/environment/Delaware/245/2005,H3N6
364,2011-02-10,USA,Human,False,Boston,A/Boston/DOA36/2011,H3N2
365,2008-06-09,Nicaragua,Human,False,Managua,A/Managua/3180.01/2008,H1N1
366,2012-11-03,USA,Human,False,Texas,A/Texas/JMM_1/2012,H3N2
367,2002-07-25,Australia,Human,False,Queensland,A/Queensland/24/2002,H3N2
368,2012-01-01,Hong Kong,Chicken/Avian,False,,A/chicken/Hong Kong/YO117W/2012,H9N2
369,2009-10-28,USA,Human,False,District of Columbia,A/District of Columbia/INS18/2009,H1N1
370,2010-12-22,Egypt,Duck/Avian,False,,A/duck/Egypt/M2583C/2010,H5N1
371,2009-08-06,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/9BM7254R0/2009,H3N8
372,2009-12-09,Poland,Human,False,Wroclaw,A/Wroclaw/INS437/2009,H1N1
373,2010-12-30,USA,Swine,True,Kansas,A/swine/Kansas/10-91088/2010,H3N2
374,2012-01-16,USA,Avian,True,Mississippi,A/American green-winged teal/Mississippi/12OS191/2012,H5N3
375,2011-01-21,Denmark,Human,False,Aarhus,A/Aarhus/INS610/2011,H1N1
376,2001-12-27,USA,Human,False,New York,A/New York/402/2001,H3N2
377,2004-01-01,China,Chicken/Avian,False,Hubei,A/chicken/Hubei/489/2004,H5N1
378,2009-11-01,Russia,Human,False,,A/Russia/200/2009,H1N1
379,2009-07-08,USA,Human,False,New York,A/New York/4576/2009,H1N1
380,2010-05-14,Singapore,Human,False,,A/Singapore/GP2257/2010,H1N1
381,2010-06-01,Nicaragua,Human,False,Managua,A/Managua/1155.01/2010,H3N2
382,2006-08-09,Canada,Mallard/Avian,False,Alberta,A/mallard/Alberta/279/2006,H3N8
383,2003-01-01,China,Mallard/Avian,False,Huadong,A/mallard/Huadong/Y/2003,H5N1
384,2003-02-23,Netherlands,Human,False,,A/Netherlands/22/2003,H3N2
385,2005-08-09,New Zealand,Human,False,Waikato,A/Waikato/8/2005,H3N2
386,2010-08-12,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/10BM11420R0/2010,H3N8
387,2008-01-01,Thailand,Human,False,,A/Thailand/CU379/2008,H3N2
388,2011-03-26,China,Chicken/Avian,False,Zhejiang,A/chicken/Zhejiang/329/2011,H9N2
389,2011-09-21,Peru,Human,False,,A/Peru/PER275/2011,H3N2
390,1993-03-09,USA,Human,False,New York,A/New York/803/1993,H3N2
391,2007-09-24,Canada,American Black Duck/Avian,False,New Brunswick,A/American black duck/New Brunswick/02659/2007,H4N6
392,2005-07-19,Viet Nam,Human,False,TayNguyen,A/TayNguyen/TN343/2005,H3N2
393,2007-01-01,Germany,Duck/Avian,False,,A/domestic duck/Germany/R2048/2007,H5N1
394,2003-01-01,USA,Human,False,Memphis,A/Memphis/5/2003,H1N1
395,2000-07-11,Hong Kong,Swine,False,,A/swine/Hong Kong/7191/2000,H1N1
396,2008-10-09,China,Duck/Avian,True,Fujian,A/duck/Fujian/S4081/2008,H6N2
397,2006-06-20,Viet Nam,Human,False,LongAn,A/LongAn/HCM665/2006,H1N1
398,2010-08-08,Canada,Avian,False,Nova Scotia,A/green-winged teal/Nova Scotia/00354/2010,H3N8
399,2004-10-09,Australia,Human,False,Queensland,A/Queensland/44/2004,H3N2
400,2009-06-22,Russia,Goose/Avian,False,Tyva,A/bean goose/Tyva/10/2009,H5N1
401,1991-01-01,USA,Swine,False,Iowa,A/swine/Iowa/24297/1991,H1N1
402,2005-01-01,Thailand,Openbill Stork/Avian,False,Nakhonsawan,A/open-billed stork/Nakhonsawan/BBD1621J/05,H5N1
403,2009-08-08,USA,Swine,False,Ohio,A/swine/Ohio/09SW63/2009,H3N2
404,2013-01-15,USA,Human,False,Houston,A/Houston/JMM_160/2013,H3N2
405,2011-01-01,Hong Kong,Chicken/Avian,False,,A/chicken/Hong Kong/YO28/2011,H9N2
406,2004-06-18,Sweden,Mallard/Avian,False,,A/mallard/Sweden/4411/2004,H10N4
407,2012-07-09,Nicaragua,Human,False,,A/Nicaragua/AGA2-72/2012,H3N2
408,2009-07-06,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/9BM1964/2009,H4N6
409,2012-12-31,USA,Human,False,Boston,A/Boston/YGA_01106/2012,H3N2
410,1993-12-13,Hong Kong,Swine,False,,A/swine/Hong Kong/1290/1993,H1N1
411,2011-09-02,Peru,Human,False,,A/Peru/PER289/2011,H3N2
412,2010-08-12,Canada,Avian,False,New Brunswick,A/American black duck/New Brunswick/00484/2010,H3N8
413,2008-06-30,Egypt,Chicken/Avian,False,Qalubia,A/chicken/Qalubia/CAI19/2008,H5N1
414,2012-06-11,USA,Swine,False,Illinois,A/swine/Illinois/A01328923/2012,H1N2
415,2013-01-30,USA,Human,False,Houston,A/Houston/JMM_157/2013,H3N2
416,2010-09-10,Canada,Avian,False,Nova Scotia,A/American black duck/Nova Scotia/00086/2010,H1N1
417,2010-01-01,Mexico,Swine,False,,A/swine/Mexico/Ver29/2010,H1N1
418,2008-02-25,USA,Human,False,Kentucky,A/Kentucky/UR07-0085/2008,H3N2
419,2009-12-20,Greece,Human,False,Athens,A/Athens/INS327/2009,H1N1
420,2009-04-28,Mexico,Human,False,,A/Mexico/InDRE13551/2009,H1N1
421,2009-07-19,Peru,Human,False,Lima,A/Lima/WRAIR0672F/2009,H1N1
422,2009-05-21,Russia,Human,False,Moscow,A/Moscow/IIV01/2009,H1N1
423,2008-03-11,USA,Human,False,New York,A/New York/1154/2008,H3N2
424,2010-09-08,Thailand,Human,False,Bangkok,A/Bangkok/INS581/2010,H1N1
425,2009-09-04,Netherlands,Human,False,,A/Netherlands/1093/2009,H1N1
426,2012-12-29,USA,Human,False,Boston,A/Boston/DOA2-155/2012,H3N2
427,2007-02-05,USA,Human,False,New York,A/New York/1059/2007,H1N1
428,2009-07-05,USA,Swine,False,Ohio,A/swine/Ohio/09SW1490M/2009,H1N2
429,2008-09-03,USA,Mallard/Avian,True,Minnesota,A/mallard/Minnesota/AI08-3881/2008,H2N2
430,2009-11-10,USA,Human,False,Pensacola,A/Pensacola/INS212/2009,H1N1
431,2011-02-21,USA,Human,False,Boston,A/Boston/DOA55/2011,H3N2
432,2013-01-17,USA,Human,False,Boston,A/Boston/DOA2-194/2013,H3N2
433,2009-06-18,USA,Human,False,Bethesda,A/Bethesda/SP508/2009,H1N1
434,1999-01-01,Australia,Human,False,New South Wales,A/New South Wales/15/1999,H3N2
435,2009-08-28,Nicaragua,Human,False,Managua,A/Managua/4209.04/2009,H1N1
436,1983-01-01,USA,Human,False,Memphis,A/Memphis/47/1983,H1N1
437,2009-08-22,Canada,Mallard/Avian,True,Alberta,A/mallard/Alberta/419/2009,H2N3
438,2007-05-24,USA,Shorebird/Avian,False,Delaware,A/shorebird/Delaware/472/2007,H5N1
439,2004-09-15,New Zealand,Human,False,Canterbury,A/Canterbury/202/2004,H3N2
440,2011-01-07,Peru,Human,False,,A/Peru/PER055/2011,H3N2
441,2012-12-26,USA,Human,False,Boston,A/Boston/YGA_01059/2012,H3N2
442,2010-06-26,China,Chicken/Avian,False,Shanghai,A/chicken/Shanghai/A/2010,H9N2
443,2003-07-03,New Zealand,Human,False,Waikato,A/Waikato/54/2003,H3N2
444,2010-01-01,USA,Mallard/Avian,True,Interior Alaska,A/mallard/Interior Alaska/10BM10324R0/2010,H7N3
445,2009-11-02,USA,Human,False,Texas,A/Texas/JMS356/2009,H1N1
446,2010-08-17,Australia,Human,False,North Fitzroy,A/North Fitzroy/INS464/2010,H1N1
447,2006-01-01,Mongolia,Common Goldeneye/Avian,False,,A/common goldeneye/Mongolia/12/2006,H5N1
448,2010-01-01,USA,Northern Pintail/Avian,True,Interior Alaska,A/northern pintail/Interior Alaska/10BM07737R0/2010,H7N3
449,2003-01-01,Netherlands,Chicken/Avian,False,,A/chicken/Netherlands/2586/2003,H7N7
450,2003-09-20,Sweden,Mallard/Avian,False,,A/mallard/Sweden/1981/2003,H7N7
451,2013-01-02,USA,Human,False,Boston,A/Boston/DOA2-176/2013,H3N2
452,2008-02-26,China,Environment,False,Hunan,A/environment/Hunan/6-69/2008,H5N1
453,2009-10-20,USA,Human,False,San Diego,A/San Diego/INS16/2009,H1N1
454,2013-01-06,USA,Human,False,Boston,A/Boston/DOA2-185/2013,H3N2
455,2011-01-26,China,Swine,False,Jiangsu,A/swine/Jiangsu/zg17/2011,H1N1
456,2010-10-26,Peru,Human,False,,A/Peru/PER297/2010,H3N2
457,2011-10-20,Hong Kong,Swine,False,,A/swine/Hong Kong/4046/2011,H1N2
458,2011-11-01,Iceland,Goose/Avian,True,,A/greylag goose/Iceland/0921/2011,H6N8
459,2012-12-06,Taiwan,Chicken/Avian,False,,A/chicken/Taiwan/683/2012,H5N2
460,2007-10-16,Canada,Swine,False,Manitoba,A/swine/Manitoba/01799/2007,H3N2
461,2000-09-12,Australia,Human,False,Western Australia,A/Western Australia/1/2000,H3N2
462,2013-01-07,USA,Human,False,Chicago,A/Chicago/YGA_04150/2013,H3N2
463,2009-10-21,United Kingdom,Human,False,England,A/England/766/2009,H1N1
464,2004-01-01,Thailand,Little Grebe/Avian,False,,A/little grebe/Thailand/Phichit-01/2004,H5N1
465,2011-01-01,Thailand,Swine,False,Chachoengsao,A/swine/Chachoengsao/NIAH107037-28/2011,H1N1
466,2013-09-21,USA,Blue-Winged Teal/Avian,False,Iowa,A/blue-winged teal/Iowa/13OS2368/2013,H4N8
467,2009-05-20,USA,Human,False,New York,A/New York/3743/2009,H3N2
468,2008-12-18,Hong Kong,Swine,False,,A/swine/Hong Kong/1780/2008,H1N1
469,2012-12-04,USA,Human,False,Texas,A/Texas/JMM_48/2012,H3N2
470,2010-10-22,Peru,Human,False,,A/Peru/PER312/2010,H3N2
471,1998-01-01,Russia,Duck/Avian,False,Siberia,A/duck/Siberia/272/1998,H13N6
472,2010-08-20,Thailand,Human,False,Bangkok,A/Bangkok/INS492/2010,H1N1
473,2011-01-10,USA,Human,False,Maryland,A/Maryland/03/2011,H1N1
474,2012-12-28,USA,Human,False,Chicago,A/Chicago/YGA_04114/2012,H3N2
475,2012-12-28,USA,Human,False,Boston,A/Boston/YGA_00020/2012,H3N2
476,2010-03-10,Singapore,Human,False,,A/Singapore/KK100/2010,H1N1
477,2000-08-07,Canada,Pintail/Avian,False,Alberta,A/pintail/Alberta/84/2000,H11N9
478,2010-06-08,Nicaragua,Human,False,Managua,A/Managua/5259.02/2010,H3N2
479,2011-12-15,Hong Kong,Swine,False,,A/swine/Hong Kong/NS4858/2011,H1N1
480,2009-01-01,China,Chicken/Avian,False,Hunan,A/chicken/Hunan/1/2009,H5N1
481,2008-10-25,USA,Mallard/Avian,False,California,A/mallard/California/8518/2008,H6N1
482,2006-01-01,-N/A-,Human,True,St.Petersburg,A/Nymc X-157-A/St.Petersburg/8/2006)_RX,H1N1
483,2009-11-30,Germany,Human,False,Frankfurt,A/Frankfurt/INS305/2009,H1N1
484,2013-03-26,USA,Swine,False,Iowa,A/swine/Iowa/13C095/2013,H1N2
485,2009-10-10,USA,Human,False,New Mexico,A/New Mexico/06/2009,H1N1
486,2009-01-01,USA,Northern Pintail/Avian,True,Interior Alaska,A/northern pintail/Interior Alaska/9BM8273R0/2009,H10N4
487,2009-06-27,USA,Human,False,California,A/California/VRDL27/2009,H1N1
488,2013-08-31,USA,Swine,False,Indiana,A/swine/Indiana/13TOSU4382/2013,H1N1
489,2009-11-15,USA,Human,False,New York,A/New York/6257/2009,H1N1
490,2011-08-07,China,Swine,False,Guangxi,A/swine/Guangxi/2253/2011,H3N2
491,2012-11-26,USA,Swine,False,Iowa,A/swine/Iowa/A01244302/2012,H3N2
492,2011-12-15,Hong Kong,Swine,False,,A/swine/Hong Kong/4902/2011,H1N1
493,2010-08-15,Canada,Avian,True,New Brunswick,A/blue-winged teal/New Brunswick/00599/2010,H3N7
494,2002-01-01,China,Duck/Avian,False,Shantou,A/wild duck/Shantou/488/2002,H6N2
495,2009-05-09,Canada,Human,False,Toronto,A/Toronto/C2781/2009,H1N1
496,2008-01-21,USA,Human,False,New York,A/New York/1108/2008,H1N1
497,2008-08-08,Canada,Mallard/Avian,True,Alberta,A/mallard/Alberta/527/2008,H3N8
498,2010-03-26,China,Duck/Avian,True,Jiangsu,A/duck/Jiangsu/4/2010,H3N6
499,2004-01-01,China,Duck/Avian,False,Shantou,A/wild duck/Shantou/5769/2004,H6N2
500,2013-12-04,China,Human,True,Jiangxi,A/Jiangxi/IPB13/2013,H10N8
501,2010-08-04,USA,Mallard/Avian,False,California,A/mallard/California/1356/2010,H10N7
502,2010-08-16,Canada,American Black Duck/Avian,False,New Brunswick,A/American black duck/New Brunswick/00614/2010,H3N8
503,2012-03-15,Hong Kong,Swine,False,,A/swine/Hong Kong/NS972/2012,H1N1
504,2006-01-01,Japan,Swine,True,Miyazaki,A/swine/Miyazaki/1/2006,H1N2
505,2009-10-13,USA,Human,False,San Diego,A/San Diego/INS07/2009,H1N1
506,2009-07-27,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/9BM4347R0/2009,H4N6
507,1985-01-01,USA,Horse,False,Santa Fe,A/equine/Santa Fe/1/1985,H3N8
508,2001-01-01,Hong Kong,Waterfowl/Avian,True,,A/waterfowl/Hong Kong/378.5/2001,H5N1
509,2012-12-06,USA,Human,False,Chicago,A/Chicago/YGA_04015/2012,H3N2
510,2011-09-26,South Korea,Swine,False,Korea,A/swine/Korea/A18/2011,H3N2
511,2003-01-01,USA,Mallard/Avian,True,MD,A/mallard/MD/199/2003,H1N1
512,2007-11-29,Israel,Chicken/Avian,False,,A/chicken/Israel/953/2007,H9N2
513,2011-01-07,USA,Human,False,California,A/California/14/2011,H1N1
514,2014-01-27,Finland,Human,False,,A/Finland/43/2014,H1N1
515,2004-05-31,Sweden,Mallard/Avian,True,,A/mallard/Sweden/4258/2004,H10N4
516,2007-09-01,USA,Duck/Avian,False,Interior Alaska,A/duck/Interior Alaska/7MP1598/2007,H3N8
517,2004-01-01,Viet Nam,Duck/Avian,False,Vietnam,A/duck/Vietnam/942B/2004,H5N1
518,2009-04-29,USA,Human,False,California,A/California/VRDL241/2009,H3N2
519,2010-10-01,USA,Avian,True,Wisconsin,A/mallard/Wisconsin/10OS2667/2010,H11N9
520,1997-12-21,USA,Human,False,New York,A/New York/515/1997,H3N2
521,2013-01-02,USA,Human,False,Boston,A/Boston/YGA_01125/2013,H3N2
522,2009-01-01,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/9BM7108R2/2009,H3N8
523,2009-05-13,USA,Ruddy Turnstone/Avian,False,New Jersey,A/ruddy turnstone/New Jersey/AI09-194/2009,H11N8
524,2010-02-02,USA,Human,False,California,A/California/VRDL6/2010,H1N1
525,2005-07-20,USA,Chicken/Avian,False,New York,A/chicken/New York/88291-10/2005,H7N2
526,2014-04-09,USA,Human,False,New York,A/New York/WC-LVD-14-062/2014,H1N1
527,2012-12-29,USA,Human,False,Chicago,A/Chicago/YGA_04119/2012,H3N2
528,2012-11-25,USA,Human,False,Texas,A/Texas/JMM_22/2012,H3N2
529,2009-12-09,Germany,Human,False,Berlin,A/Berlin/INS361/2009,H1N1
530,2009-08-27,Taiwan,Human,False,,A/Taiwan/6078/2009,H1N1
531,2013-07-01,USA,Swine,True,Indiana,A/swine/Indiana/13TOSU1142/2013,H1N2
532,2009-04-29,USA,Human,False,California,A/California/VRDL239/2009,H1N1
533,2013-01-29,USA,Human,False,Santa Clara,A/Santa Clara/YGA_03022/2013,H3N2
534,2002-05-21,USA,Ruddy Turnstone/Avian,False,Delaware Bay,A/ruddy turnstone/Delaware Bay/197/2002,H11N1
535,2004-11-26,China,Duck/Avian,True,Eastern China,A/duck/Eastern China/29/2004,H6N2
536,2013-08-06,USA,Mallard/Avian,True,Ohio,A/mallard/Ohio/13OS1982/2013,H4N8
537,2002-02-26,USA,Human,False,New York,A/New York/274/2002,H3N2
538,2006-03-26,China,Duck/Avian,False,Shantou,A/duck/Shantou/6089/2006,H6N2
539,2012-12-26,USA,Human,False,Boston,A/Boston/YGA_01052/2012,H3N2
540,2009-01-20,USA,Swine,False,North Carolina,A/swine/North Carolina/SG1334/2009,H1N1
541,2002-08-13,Hong Kong,Swine,False,,A/swine/Hong Kong/NS728/2002,H1N2
542,2013-02-21,USA,Human,False,Boston,A/Boston/YGA_00066/2013,H3N2
543,2000-01-18,USA,Human,False,New York,A/New York/165/2000,H3N2
544,2004-01-01,France,Swine,False,Finnistere,A/swine/Finnistere/800/2004,H1N1
545,2013-09-21,USA,Green-Winged Teal/Avian,True,Ohio,A/American green-winged teal/Ohio/13OS2056/2013,H3N2
546,2013-04-03,China,Environment,False,Shanghai,A/environment/Shanghai/S1438/2013,H7N9
547,2000-09-06,New Zealand,Human,False,Canterbury,A/Canterbury/63/2000,H1N1
548,2001-07-16,New Zealand,Human,False,Canterbury,A/Canterbury/63/2001,H1N1
549,2011-02-07,USA,Human,False,Tennessee,A/Tennessee/F2031A/2011,H3N2
550,2009-10-07,Ecuador,Human,False,Quito,A/Quito/WRAIR0617N/2009,H1N1
551,2013-02-21,Finland,Human,False,Helsinki,A/Helsinki/828/2013,H1N1
552,2005-01-01,Sweden,Mallard/Avian,False,,A/mallard/Sweden/5/2005,H2N3
553,2009-12-27,USA,Human,False,Texas,A/Texas/JMS393/2009,H1N1
554,2010-06-03,Nicaragua,Human,False,Managua,A/Managua/5664.02/2010,H3N2
555,2011-02-04,USA,Human,False,Springfield,A/Springfield/INS3_652/2011,H1N1
556,2010-10-09,Australia,Human,False,Sydney,A/Sydney/DD3-28/2010,H1N1
557,2004-11-23,Sweden,Mallard/Avian,True,,A/mallard/Sweden/3715/2004,H4N6
558,2007-08-26,Canada,Mallard/Avian,False,Nova Scotia,A/mallard/Nova Scotia/02335/2007,H4N6
559,2004-05-25,Indonesia,Quail/Avian,False,Yogjakarta,A/quail/Yogjakarta/UT1075/2004,H5N1
560,2009-06-15,USA,Human,False,Wisconsin,A/Wisconsin/629-S0293/2009,H1N1
561,2010-02-11,USA,Human,False,California,A/California/VRDL10/2010,H1N1
562,2009-06-16,USA,Human,False,Texas,A/Texas/42163295/2009,H1N1
563,2010-01-01,USA,Human,False,Minnesota,A/Minnesota/11/2010,H3N2
564,2012-06-04,Peru,Human,False,,A/Peru/PER260/2012,H3N2
565,2010-09-05,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/10CH00035R0/2010,H3N8
566,2005-01-01,China,Duck/Avian,False,Fujian,A/duck/Fujian/5643/2005,H6N2
567,2004-01-01,Canada,Human,False,,A/Canada/591/2004,H1N1
568,2013-02-25,Finland,Human,False,Helsinki,A/Helsinki/870/2013,H1N1
569,2009-04-27,USA,Human,False,California,A/California/VRDL368/2009,H3N2
570,2009-12-22,Greece,Human,False,Athens,A/Athens/INS355/2009,H1N1
571,2009-06-18,USA,Human,False,Wisconsin,A/Wisconsin/629-D02063/2009,H1N1
572,1998-12-04,USA,Human,False,New York,A/New York/289/1998,H3N2
573,2012-08-19,China,Swine,False,Guangxi,A/swine/Guangxi/NS2180/2012,H1N1
574,2009-11-17,USA,Human,False,Pensacola,A/Pensacola/INS213/2009,H1N1
575,2007-02-20,USA,Human,False,Tennessee,A/Tennessee/UR06-0379/2007,H1N1
576,2000-10-02,New Zealand,Human,False,Auckland,A/Auckland/591/2000,H1N1
577,2009-04-28,USA,Human,False,Tennessee,A/Tennessee/05/2009,H1N1
578,2010-10-04,Peru,Human,False,,A/Peru/PER104/2010,H3N2
579,1993-11-29,Hong Kong,Swine,False,,A/swine/Hong Kong/1286/1993,H1N1
580,2009-07-01,Chile,Human,False,,A/Chile/3361/2009,H1N1
581,1991-12-12,France,Human,False,Lyon,A/Lyon/1189/1991,H3N2
582,2009-12-02,Denmark,Human,False,Copenhagen,A/Copenhagen/INS98/2009,H1N1
583,2013-07-27,Nicaragua,Human,False,,A/Nicaragua/5349_05/2013,H3N2
584,2007-10-19,Sweden,Mallard/Avian,True,,A/mallard/Sweden/68621/2007,H11N9
585,2006-09-18,Canada,American Black Duck/Avian,False,New Brunswick,A/American black duck/New Brunswick/19497/2006,H4N6
586,1983-08-07,Canada,Redhead Duck/Avian,True,Alberta,A/redhead duck/Alberta/357/1983,H11N9
587,2011-08-04,Hong Kong,Swine,False,,A/swine/Hong Kong/3044/2011,H3N2
588,2012-01-01,Hong Kong,Chicken/Avian,False,,A/chicken/Hong Kong/JV17/2012,H9N2
589,2009-12-02,Germany,Human,False,Bochum,A/Bochum/INS375/2009,H1N1
590,1985-08-27,Canada,Avian,True,ALB,A/pintail duck/ALB/623/1985,H4N6
591,2006-08-26,China,Duck/Avian,False,Fujian,A/duck/Fujian/7574/2006,H6N2
592,2011-07-01,South Korea,Horse,False,Kyonggi,A/equine/Kyonggi/SA1/2011,H3N8
593,2006-01-01,USA,Environment,True,Maryland,A/environment/Maryland/1189/2006,H5N1
594,2010-01-26,South Korea,Duck/Avian,True,Korea,A/wild duck/Korea/PSC30-20/2010,H1N1
